sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,26th Ward,26W,95500.0,6.1E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Bowery Bay,BB,391000.0,1.39E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Coney Island,CI,550000.0,2.29E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Hunts Point,HP,165000.0,8.99E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Jamaica Bay,JA,448000.0,1.72E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Newtown Creek,NC,274000.0,1.5E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,North River,NR,54900.0,2.84E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Oakwood Beach,OB,322000.0,1.25E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Owls Head,OH,732000.0,2.57E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Port Richmond,PR,431000.0,1.66E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Red Hook,RH,300000.0,1.17E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Rockaway,RK,91400.0,4.88E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Tallman Island,TI,566000.0,2.43E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Wards Island,WI,62400.0,3.2E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,26th Ward,26W,356000.0,2.14E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Bowery Bay,BB,536000.0,1.82E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Coney Island,CI,598000.0,2.26E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Hunts Point,HP,158000.0,8.55E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Jamaica Bay,JA,413000.0,1.5E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Newtown Creek,NC,452000.0,2.56E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,North River,NR,301000.0,1.52E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Oakwood Beach,OB,152000.0,5.46E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Owls Head,OH,448000.0,1.59E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Port Richmond,PR,677000.0,2.49E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Red Hook,RH,430000.0,1.74E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Rockaway,RK,509000.0,2.72E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Tallman Island,TI,272000.0,1.17E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Wards Island,WI,458000.0,2.21E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,26th Ward,26W,706000.0,4.32E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Bowery Bay,BB,296000.0,1.05E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Coney Island,CI,779000.0,2.94E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Hunts Point,HP,346000.0,2.03E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Jamaica Bay,JA,1150000.0,4.42E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Newtown Creek,NC,969000.0,5.3E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,North River,NR,801000.0,4.14E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Oakwood Beach,OB,915000.0,3.47E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Owls Head,OH,1240000.0,4.4E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Port Richmond,PR,1640000.0,6.32E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Red Hook,RH,850000.0,3.3E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Rockaway,RK,497000.0,2.81E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Tallman Island,TI,392000.0,1.85E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Wards Island,WI,864000.0,4.22E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,26th Ward,26W,4350000.0,2.72E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Bowery Bay,BB,4930000.0,1.67E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Coney Island,CI,2360000.0,9.05E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Hunts Point,HP,4460000.0,2.5E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Jamaica Bay,JA,4940000.0,1.82E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Newtown Creek,NC,3350000.0,1.69E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,North River,NR,2800000.0,1.35E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Oakwood Beach,OB,2230000.0,8.36E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Owls Head,OH,2750000.0,9.3E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Port Richmond,PR,4130000.0,1.52E9,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Red Hook,RH,2270000.0,7.66E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Rockaway,RK,1600000.0,8.55E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Tallman Island,TI,1930000.0,8.78E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,Wards Island,WI,4590000.0,2.23E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,26th Ward,26W,871000.0,7.15E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Bowery Bay,BB,2140000.0,9.27E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Coney Island,CI,2160000.0,1.02E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Hunts Point,HP,2330000.0,1.54E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Jamaica Bay,JA,2200000.0,8.66E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Newtown Creek,NC,1560000.0,9.09E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,North River,NR,1670000.0,8.94E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Oakwood Beach,OB,1080000.0,5.41E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Owls Head,OH,2890000.0,1.04E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Port Richmond,PR,2510000.0,1.22E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Red Hook,RH,1060000.0,4.29E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Rockaway,RK,2960000.0,2.23E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Tallman Island,TI,2360000.0,1.33E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Wards Island,WI,2930000.0,1.66E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,26th Ward,26W,1710000.0,1.04E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Bowery Bay,BB,2010000.0,7.81E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Coney Island,CI,1430000.0,7.44E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Hunts Point,HP,1880000.0,1.2E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Jamaica Bay,JA,3010000.0,1.14E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Newtown Creek,NC,1540000.0,8.95E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,North River,NR,1200000.0,6.37E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Oakwood Beach,OB,1430000.0,6.16E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Owls Head,OH,3160000.0,1.2E9,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Port Richmond,PR,1810000.0,7.58E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Red Hook,RH,1190000.0,4.84E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Rockaway,RK,878000.0,6.07E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Tallman Island,TI,1640000.0,9.24E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,Wards Island,WI,1900000.0,9.96E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,26th Ward,26W,276000.0,1.76E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Bowery Bay,BB,844000.0,2.97E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2022-01-10T00:00:00.000Z,2022-01-13T00:00:00.000Z,Coney Island,CI,1290000.0,4.92E8,"original RT-qPCR failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",682342
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Hunts Point,HP,470000.0,2.92E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Jamaica Bay,JA,1790000.0,6.7E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Newtown Creek,NC,211000.0,1.17E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,North River,NR,815000.0,4.31E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Oakwood Beach,OB,715000.0,2.77E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Owls Head,OH,1370000.0,4.96E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Port Richmond,PR,818000.0,3.15E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Red Hook,RH,855000.0,3.47E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Rockaway,RK,757000.0,4.28E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Tallman Island,TI,1520000.0,6.89E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,Wards Island,WI,1330000.0,6.91E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,26th Ward,26W,341000.0,2.13E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Bowery Bay,BB,1340000.0,4.68E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Coney Island,CI,1120000.0,4.36E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Hunts Point,HP,755000.0,4.61E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Jamaica Bay,JA,1270000.0,4.76E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Newtown Creek,NC,788000.0,4.46E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,North River,NR,590000.0,3.02E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Oakwood Beach,OB,482000.0,1.87E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Owls Head,OH,1580000.0,5.82E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Port Richmond,PR,977000.0,4.42E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Red Hook,RH,422000.0,1.92E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Rockaway,RK,319000.0,1.8E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Tallman Island,TI,1160000.0,4.77E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,Wards Island,WI,766000.0,3.89E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,26th Ward,26W,121000.0,1.49E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Bowery Bay,BB,204000.0,1.23E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Coney Island,CI,410000.0,2.48E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Hunts Point,HP,51400.0,4.48E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Jamaica Bay,JA,339000.0,1.7E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Newtown Creek,NC,180000.0,1.48E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,North River,NR,61100.0,4.95E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Oakwood Beach,OB,311000.0,1.83E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Owls Head,OH,369000.0,1.79E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Port Richmond,PR,251000.0,1.85E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Red Hook,RH,150000.0,8.85E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Rockaway,RK,215000.0,1.55E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Tallman Island,TI,231000.0,1.54E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2022-01-17T00:00:00.000Z,2022-01-08T00:00:00.000Z,Wards Island,WI,283000.0,2.31E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
